milk_id,scenario,timestamp,hour_of_day,day_of_week,is_weekend,storage_hours,storage_phase,current_temperature_c,avg_temperature_c,min_temperature_c,max_temperature_c,temperature_std_c,temp_last_1h,temp_last_3h,temp_last_6h,temp_volatility,time_above_6c_hours,time_above_8c_hours,time_in_danger_zone_pct,num_temperature_excursions,longest_excursion_hours,cumulative_temperature_exposure,temperature_trend,degradation_rate_per_hour,remaining_shelf_life_hours,is_safe,safety_label
MILK_12709,chronic_mild_abuse,2026-04-04T12:00:00,12,5,1,144,mid,9.14,6.97,4.83,9.14,0.79,9.14,7.5,7.29,0.9781,130,17,11.81,14,2,1010.77,0.3945,1.4009,134.28,0,UNSAFE
MILK_12710,ideal_cold,2026-06-12T08:00:00,8,4,0,231,mid,3.71,4.01,2.95,4.95,0.4,3.71,3.74,3.76,0.2898,0,0,0.0,0,0,930.72,-0.0887,1.0066,103.47,1,SAFE
MILK_12711,ideal_cold,2026-06-30T21:00:00,21,1,0,122,mid,4.5,4.06,3.19,5.12,0.41,4.5,4.18,4.04,0.3268,0,0,0.0,0,0,498.84,0.069,1.0154,212.12,1,SAFE
MILK_12712,good_cold,2026-06-03T11:00:00,11,2,0,336,late,5.74,4.44,0.57,8.55,1.23,5.74,3.42,4.53,1.6913,38,2,0.6,2,1,1497.15,-0.2169,1.0626,0.0,0,UNSAFE
MILK_12713,good_cold,2026-06-29T15:00:00,15,0,0,302,late,6.39,4.54,1.39,7.78,1.18,6.39,5.56,4.93,1.2389,33,0,0.0,0,0,1375.47,0.7495,1.0737,11.75,0,UNSAFE
MILK_12714,good_cold,2026-03-18T23:00:00,23,2,0,259,late,3.87,4.57,0.67,8.14,1.29,3.87,4.47,4.68,0.9905,36,2,0.77,2,1,1188.95,-0.1144,1.0798,56.33,1,SAFE
MILK_12715,good_cold,2026-03-25T11:00:00,11,2,0,321,late,4.58,4.5,1.31,7.57,1.15,4.58,4.76,4.41,1.5411,32,0,0.0,0,0,1449.42,0.1883,1.0685,0.0,1,SAFE
MILK_12716,long_excursion,2026-02-13T19:00:00,19,4,0,166,late,3.79,5.51,2.42,22.18,4.46,3.79,3.81,3.89,0.5768,18,18,10.84,1,18,920.09,-0.2389,1.4302,98.59,1,SAFE
MILK_12717,short_excursion,2026-06-15T01:00:00,1,0,0,158,mid,3.96,4.46,2.64,17.69,2.38,3.96,4.15,4.07,0.3726,6,6,3.8,1,6,708.86,-0.067,1.115,159.83,1,SAFE
MILK_12718,chronic_mild_abuse,2026-02-25T00:00:00,0,2,0,230,late,6.58,6.99,4.27,8.73,0.75,6.58,7.07,6.87,0.6706,210,19,8.26,18,2,1614.51,0.237,1.3995,14.11,0,UNSAFE
MILK_12719,severe_abuse,2026-06-27T07:00:00,7,5,1,107,late,17.7,14.17,9.33,22.08,2.37,17.7,16.63,15.51,1.8299,108,108,100.93,1,108,1530.06,0.7899,3.193,0.0,0,UNSAFE
MILK_12720,good_cold,2026-03-27T09:00:00,9,4,0,283,late,4.89,4.45,0.7,7.33,1.15,4.89,4.58,4.38,0.7225,26,0,0.0,0,0,1263.46,0.1223,1.0627,35.27,1,SAFE
MILK_12721,ideal_cold,2026-04-19T20:00:00,20,6,1,217,mid,4.06,4.02,2.76,5.1,0.42,4.06,3.5,3.79,0.5964,0,0,0.0,0,0,875.99,-0.2149,1.0077,117.33,1,SAFE
MILK_12722,good_cold,2026-06-05T16:00:00,16,4,0,53,fresh,3.27,4.53,1.85,6.52,1.13,3.27,4.83,4.3,1.3224,4,0,0.0,0,0,244.63,0.223,1.0882,278.33,1,SAFE
MILK_12723,chronic_mild_abuse,2026-01-16T16:00:00,16,4,0,109,mid,6.76,6.94,4.83,8.81,0.73,6.76,6.95,6.76,0.741,102,8,7.34,8,1,763.46,0.0195,1.3985,183.57,1,SAFE
MILK_12724,long_excursion,2026-03-24T09:00:00,9,1,0,210,late,4.18,4.7,2.44,21.79,3.31,4.18,4.52,4.14,0.8903,11,11,5.24,1,11,991.13,0.2408,1.2136,81.14,1,SAFE
MILK_12725,short_excursion,2026-04-26T23:00:00,23,6,1,332,late,4.19,4.2,2.52,18.2,1.57,4.19,4.04,4.03,0.3173,6,6,1.81,1,6,1398.44,-0.0518,1.0485,0.0,1,SAFE
MILK_12726,short_excursion,2026-04-22T10:00:00,10,2,0,354,late,3.38,4.11,2.76,17.92,1.39,3.38,3.42,3.6,0.3407,5,5,1.41,1,5,1458.99,-0.1641,1.0333,0.0,1,SAFE
MILK_12727,ideal_cold,2026-02-05T14:00:00,14,3,0,17,fresh,3.88,3.87,2.86,4.47,0.43,3.88,3.76,3.77,0.3032,0,0,0.0,0,0,69.67,0.0463,1.0451,318.23,1,SAFE
MILK_12728,ideal_cold,2026-02-12T11:00:00,11,3,0,208,mid,4.45,4.06,2.97,5.12,0.4,4.45,4.73,4.4,0.488,0,0,0.0,0,0,849.31,0.2854,1.0128,125.33,1,SAFE
MILK_12729,ideal_cold,2026-04-20T00:00:00,0,0,0,238,late,3.43,3.98,2.72,5.06,0.41,3.43,3.49,3.87,0.4487,0,0,0.0,0,0,952.36,-0.3181,1.0035,97.16,1,SAFE
MILK_12730,chronic_mild_abuse,2026-04-13T11:00:00,11,0,0,71,fresh,5.58,6.96,4.84,8.9,0.74,5.58,6.88,6.7,0.7916,65,3,4.23,3,1,501.4,-0.1109,1.409,235.96,1,SAFE
MILK_12731,good_cold,2026-05-22T20:00:00,20,4,0,80,fresh,4.04,4.51,2.15,7.11,1.16,4.04,4.0,4.1,0.5204,9,0,0.0,0,0,365.27,-0.1599,1.0796,249.63,1,SAFE
MILK_12732,good_cold,2026-01-12T22:00:00,22,0,0,232,late,4.56,4.38,1.36,7.29,1.21,4.56,5.32,4.82,0.8309,20,0,0.0,0,0,1019.81,0.1183,1.056,91.0,1,SAFE
MILK_12733,good_cold,2026-06-09T15:00:00,15,1,0,167,mid,5.97,4.63,1.81,8.56,1.11,5.97,5.0,4.71,1.413,19,1,0.6,1,1,778.23,0.4342,1.0865,154.55,1,SAFE
MILK_12734,chronic_mild_abuse,2026-03-14T15:00:00,15,5,1,75,mid,5.82,7.0,4.35,8.88,0.89,5.82,6.65,6.78,0.7936,66,11,14.67,10,2,531.85,-0.1347,1.4153,229.85,1,SAFE
MILK_12735,long_excursion,2026-06-14T22:00:00,22,6,1,290,late,4.17,5.04,2.82,23.35,3.82,4.17,4.17,4.05,0.4263,21,21,7.24,1,21,1466.58,-0.0554,1.3011,0.0,1,SAFE
MILK_12736,good_cold,2026-06-26T18:00:00,18,4,0,257,late,5.03,4.47,1.04,7.53,1.13,5.03,4.78,3.85,1.1142,22,0,0.0,0,0,1152.23,0.665,1.0648,62.35,0,UNSAFE
MILK_12737,good_cold,2026-04-15T12:00:00,12,2,0,73,fresh,6.06,4.15,0.86,6.8,1.17,6.06,5.64,4.22,1.5323,6,0,0.0,0,0,307.39,0.8313,1.0396,260.11,1,SAFE
MILK_12738,ideal_cold,2026-02-19T02:00:00,2,3,0,203,mid,3.38,4.04,3.02,5.42,0.37,3.38,3.67,3.75,0.1954,0,0,0.0,0,0,823.44,-0.1162,1.0098,131.01,1,SAFE
MILK_12739,ideal_cold,2026-05-23T04:00:00,4,5,1,391,late,3.31,4.02,2.87,5.29,0.41,3.31,3.64,4.03,0.4469,0,0,0.0,0,0,1576.66,-0.3103,1.006,0.0,1,SAFE
MILK_12740,severe_abuse,2026-01-18T22:00:00,22,6,1,161,late,14.71,14.1,8.26,21.35,2.69,14.71,12.94,14.18,2.3426,162,162,100.62,1,162,2284.23,-0.7076,3.1918,0.0,0,UNSAFE
MILK_12741,chronic_mild_abuse,2026-04-06T09:00:00,9,0,0,42,fresh,7.0,7.02,5.28,8.7,0.93,7.0,7.23,6.94,0.8408,35,6,14.29,6,1,301.97,0.4367,1.4345,275.75,1,SAFE
MILK_12742,ideal_cold,2026-02-25T07:00:00,7,2,0,77,fresh,4.25,3.95,2.98,4.96,0.42,4.25,4.21,3.93,0.6049,0,0,0.0,0,0,307.94,0.3724,1.0083,258.36,1,SAFE
MILK_12743,good_cold,2026-02-23T03:00:00,3,0,0,377,late,5.91,4.47,1.43,7.73,1.16,5.91,5.97,4.62,1.4188,35,0,0.0,0,0,1688.71,0.7254,1.0641,0.0,0,UNSAFE
MILK_12744,moderate_abuse,2026-03-15T18:00:00,18,6,1,85,mid,9.73,9.82,5.93,13.08,1.46,9.73,10.45,10.39,0.6225,85,80,94.12,6,25,844.25,-0.0077,1.9415,170.97,0,UNSAFE
MILK_12745,chronic_mild_abuse,2026-04-02T21:00:00,21,3,0,113,mid,7.44,7.07,5.07,9.69,0.82,7.44,6.87,6.69,0.5933,105,14,12.39,11,2,806.03,0.1196,1.4194,175.61,1,SAFE
MILK_12746,long_excursion,2026-04-17T17:00:00,17,4,0,184,mid,3.23,4.78,2.52,22.53,3.36,3.23,3.72,3.48,0.4831,9,9,4.89,1,9,883.41,0.0121,1.2354,108.68,1,SAFE
MILK_12747,chronic_mild_abuse,2026-05-22T01:00:00,1,4,0,174,late,6.3,6.94,4.38,8.88,0.84,6.3,6.58,6.84,0.4737,152,22,12.64,18,2,1215.15,-0.3349,1.3957,93.14,1,SAFE
MILK_12748,short_excursion,2026-06-10T12:00:00,12,2,0,168,mid,3.65,4.21,2.85,17.65,1.75,3.65,3.96,3.97,0.3352,3,3,1.79,1,3,710.77,-0.1453,1.0597,157.98,1,SAFE
MILK_12749,ideal_cold,2026-02-01T17:00:00,17,6,1,102,mid,3.82,3.98,3.17,4.95,0.37,3.82,3.73,3.87,0.1884,0,0,0.0,0,0,409.59,-0.0539,1.008,233.18,1,SAFE
MILK_12750,ideal_cold,2026-03-29T18:00:00,18,6,1,38,fresh,3.86,4.03,2.97,4.58,0.35,3.86,3.77,3.82,0.47,0,0,0.0,0,0,157.11,-0.1317,1.0303,296.85,1,SAFE
MILK_12751,good_cold,2026-06-11T01:00:00,1,3,0,14,fresh,7.31,4.4,2.45,7.31,1.29,7.31,5.34,4.52,1.7942,3,0,0.0,0,0,66.03,0.8765,1.1315,320.16,1,SAFE
MILK_12752,short_excursion,2026-03-16T10:00:00,10,0,0,384,late,4.81,4.11,2.35,16.98,1.21,4.81,4.33,4.33,0.3415,4,4,1.04,1,4,1580.96,0.0709,1.0275,0.0,1,SAFE
MILK_12753,severe_abuse,2026-02-05T02:00:00,2,3,0,106,late,15.06,13.62,8.59,20.67,2.35,15.06,14.59,14.47,1.3252,107,107,100.94,1,107,1457.66,-0.2511,3.0065,17.32,0,UNSAFE
MILK_12754,moderate_abuse,2026-04-12T18:00:00,18,6,1,149,late,8.49,10.0,5.56,13.14,1.47,8.49,8.59,9.22,0.9528,148,138,92.62,12,48,1500.01,-0.3819,1.9713,42.27,0,UNSAFE
MILK_12755,short_excursion,2026-03-27T13:00:00,13,4,0,18,fresh,4.25,9.19,3.0,17.92,5.65,4.25,4.01,3.98,0.2488,9,9,50.0,1,9,174.61,0.0899,2.2591,295.34,1,SAFE
MILK_12756,long_excursion,2026-06-25T17:00:00,17,3,0,157,mid,3.22,5.09,2.46,23.53,4.04,3.22,3.67,3.67,0.3713,12,12,7.64,1,12,804.03,-0.1207,1.3416,125.36,1,SAFE
MILK_12757,chronic_mild_abuse,2026-02-04T02:00:00,2,2,0,74,mid,7.9,6.95,5.19,9.26,0.74,7.9,7.13,6.99,0.4679,68,6,8.11,6,1,521.08,0.2412,1.4058,231.97,1,SAFE
MILK_12758,short_excursion,2026-02-04T11:00:00,11,2,0,319,late,4.29,4.27,2.69,17.18,1.59,4.29,4.5,4.46,0.2371,7,7,2.19,1,7,1365.77,-0.0351,1.0562,0.0,1,SAFE
MILK_12759,short_excursion,2026-03-05T21:00:00,21,3,0,142,mid,3.97,4.18,2.57,16.24,1.47,3.97,3.76,3.87,0.3862,3,3,2.11,1,3,598.08,-0.0737,1.0468,187.36,1,SAFE
MILK_12760,chronic_mild_abuse,2026-06-29T09:00:00,9,0,0,367,late,6.75,6.97,4.99,9.65,0.84,6.75,7.25,7.05,0.6842,329,41,11.17,36,2,2565.92,-0.1219,1.3959,0.0,0,UNSAFE
MILK_12761,chronic_mild_abuse,2026-01-15T02:00:00,2,3,0,153,mid,7.19,7.0,5.28,8.61,0.76,7.19,6.85,6.51,0.7703,138,16,10.46,15,2,1078.48,0.4385,1.4049,121.06,1,SAFE
MILK_12762,severe_abuse,2026-05-23T01:00:00,1,5,1,258,late,14.19,14.17,6.19,20.3,2.57,14.19,12.11,13.58,2.8139,259,254,98.45,6,74,3669.32,-1.2997,3.1887,0.0,0,UNSAFE
MILK_12763,ideal_cold,2026-07-03T07:00:00,7,4,0,145,mid,4.23,4.01,3.07,5.05,0.38,4.23,4.11,4.03,0.189,0,0,0.0,0,0,584.92,0.0344,1.0085,189.77,1,SAFE
MILK_12764,long_excursion,2026-06-27T12:00:00,12,5,1,358,late,4.03,4.61,2.3,21.61,2.96,4.03,3.95,3.67,0.4262,16,16,4.47,1,16,1654.34,0.1216,1.1701,0.0,1,SAFE
MILK_12765,severe_abuse,2026-06-05T20:00:00,20,4,0,400,late,14.53,14.17,5.11,20.2,2.47,14.53,14.86,14.75,1.9999,400,396,99.0,6,142,5683.63,0.4622,3.1769,0.0,0,UNSAFE
MILK_12766,good_cold,2026-04-03T03:00:00,3,4,0,362,late,3.79,4.5,1.05,8.13,1.29,3.79,4.15,3.95,0.3065,42,2,0.55,2,1,1633.2,0.0503,1.07,0.0,1,SAFE
MILK_12767,long_excursion,2026-02-24T16:00:00,16,1,0,397,late,3.61,4.36,2.39,21.64,2.26,3.61,4.07,3.96,0.5976,10,10,2.52,1,10,1735.34,-0.1082,1.0998,0.0,1,SAFE
MILK_12768,ideal_cold,2026-02-19T00:00:00,0,3,0,281,late,3.34,4.0,2.87,5.08,0.39,3.34,3.7,3.83,0.3375,0,0,0.0,0,0,1128.58,-0.1834,1.0047,53.68,1,SAFE
MILK_12769,good_cold,2026-02-28T00:00:00,0,5,1,57,fresh,5.17,4.57,2.07,6.61,1.22,5.17,5.08,4.93,1.1387,7,0,0.0,0,0,265.2,0.3205,1.0932,273.69,1,SAFE
MILK_12770,short_excursion,2026-06-08T13:00:00,13,0,0,328,late,3.72,4.31,2.71,18.79,1.87,3.72,4.02,4.2,0.437,8,8,2.44,1,8,1417.97,-0.1951,1.073,0.0,1,SAFE
MILK_12771,chronic_mild_abuse,2026-05-11T06:00:00,6,0,0,51,fresh,6.08,6.91,4.62,8.86,0.85,6.08,6.56,7.07,0.8286,46,5,9.8,4,2,359.48,-0.532,1.4103,264.08,1,SAFE
MILK_12772,moderate_abuse,2026-01-18T09:00:00,9,6,1,344,late,10.45,10.15,5.46,15.55,1.4,10.45,9.35,10.03,1.2765,344,320,93.02,25,71,3502.0,-0.1723,1.9945,0.0,0,UNSAFE
MILK_12773,good_cold,2026-06-10T10:00:00,10,2,0,358,late,4.84,4.45,1.0,7.73,1.15,4.84,4.37,4.43,0.6518,30,0,0.0,0,0,1597.28,-0.0723,1.0621,0.0,1,SAFE
MILK_12774,ideal_cold,2026-03-24T20:00:00,20,1,0,87,fresh,4.41,3.98,3.0,4.88,0.4,4.41,4.12,3.81,0.3844,0,0,0.0,0,0,349.97,0.2298,1.0099,248.14,1,SAFE
MILK_12775,good_cold,2026-04-08T17:00:00,17,2,0,219,mid,3.51,4.49,1.33,8.4,1.15,3.51,4.77,5.26,0.8964,21,1,0.46,1,1,988.11,-0.6353,1.0689,101.92,1,SAFE
MILK_12776,good_cold,2026-06-19T00:00:00,0,4,0,275,late,3.56,4.52,1.15,7.26,1.12,3.56,4.45,3.85,1.1746,29,0,0.0,0,0,1247.1,0.5206,1.0705,41.6,1,SAFE
MILK_12777,short_excursion,2026-06-28T11:00:00,11,6,1,121,mid,4.14,4.48,2.63,19.27,2.51,4.14,3.58,4.06,0.5885,5,5,4.13,1,5,546.99,-0.1583,1.1284,199.46,1,SAFE
MILK_12778,short_excursion,2026-05-06T21:00:00,21,2,0,252,late,4.81,4.42,2.54,17.82,2.28,4.81,8.28,12.0,5.4616,9,9,3.57,1,9,1117.44,-3.6891,1.1028,58.1,1,SAFE
MILK_12779,ideal_cold,2026-02-10T08:00:00,8,1,0,187,mid,4.62,4.02,2.48,5.03,0.41,4.62,4.09,4.04,0.3163,0,0,0.0,0,0,755.1,0.1317,1.0082,147.47,1,SAFE
MILK_12780,short_excursion,2026-07-04T08:00:00,8,5,1,119,mid,3.66,4.58,2.81,17.69,2.67,3.66,3.86,3.88,0.1638,7,7,5.88,1,7,549.64,-0.0556,1.1452,199.72,1,SAFE
MILK_12781,severe_abuse,2026-02-18T00:00:00,0,2,0,282,late,16.77,13.78,7.54,21.56,2.67,16.77,16.04,16.14,3.2679,283,280,99.29,4,141,3900.32,-0.8946,3.0711,0.0,0,UNSAFE
MILK_12782,severe_abuse,2026-05-24T05:00:00,5,6,1,393,late,20.47,13.9,6.09,20.47,2.45,20.47,16.01,15.03,3.295,394,391,99.49,4,161,5474.67,1.0984,3.0815,0.0,0,UNSAFE
MILK_12783,good_cold,2026-03-25T23:00:00,23,2,0,86,fresh,4.36,4.52,2.12,7.33,1.19,4.36,5.36,4.56,1.4051,8,0,0.0,0,0,393.05,0.6149,1.0799,243.13,1,SAFE
MILK_12784,ideal_cold,2026-02-23T21:00:00,21,0,0,161,mid,4.71,4.03,2.97,5.28,0.41,4.71,3.98,4.17,0.5305,0,0,0.0,0,0,653.62,-0.134,1.0111,173.22,1,SAFE
MILK_12785,good_cold,2026-04-07T07:00:00,7,1,0,337,late,2.76,4.41,1.34,7.55,1.21,2.76,3.84,4.61,1.6764,34,0,0.0,0,0,1489.16,-0.8499,1.058,0.0,1,SAFE
MILK_12786,long_excursion,2026-02-06T11:00:00,11,4,0,177,late,3.39,5.27,2.84,22.96,4.22,3.39,3.49,3.75,0.2918,16,16,9.04,1,16,938.03,-0.2008,1.3716,93.23,1,SAFE
MILK_12787,moderate_abuse,2026-06-07T02:00:00,2,6,1,357,late,8.99,10.03,5.77,13.21,1.45,8.99,10.04,9.65,0.9397,356,326,91.32,30,40,3590.92,-0.0389,1.9694,0.0,0,UNSAFE
MILK_12788,good_cold,2026-01-19T15:00:00,15,0,0,293,late,3.99,4.46,0.5,8.3,1.31,3.99,3.8,3.84,0.8629,37,3,1.02,2,2,1311.36,0.1691,1.0666,23.5,1,SAFE
MILK_12789,good_cold,2026-03-06T17:00:00,17,4,0,33,fresh,4.94,4.43,1.83,6.43,1.1,4.94,4.08,3.97,1.4087,3,0,0.0,0,0,150.52,-0.3164,1.0876,300.11,1,SAFE
MILK_12790,short_excursion,2026-04-11T21:00:00,21,5,1,182,mid,4.18,4.48,2.79,18.32,2.38,4.18,4.11,4.35,0.308,7,7,3.85,1,7,819.14,-0.1436,1.1164,132.82,1,SAFE
MILK_12791,short_excursion,2026-05-16T00:00:00,0,5,1,105,mid,3.14,4.34,2.67,15.59,2.05,3.14,3.62,4.09,0.8422,4,4,3.81,1,4,460.51,-0.5063,1.0869,221.88,1,SAFE
MILK_12792,short_excursion,2026-04-29T12:00:00,12,2,0,144,mid,3.26,4.38,2.68,17.08,2.17,3.26,3.54,3.71,0.5416,6,6,4.17,1,6,634.93,-0.2454,1.094,178.47,1,SAFE
MILK_12793,good_cold,2026-04-16T10:00:00,10,3,0,204,mid,4.74,4.42,0.51,7.99,1.31,4.74,4.39,4.99,0.91,19,0,0.0,0,0,906.57,-0.1116,1.0635,119.04,1,SAFE
MILK_12794,ideal_cold,2026-05-18T12:00:00,12,0,0,32,fresh,3.82,4.05,3.32,5.17,0.44,3.82,4.12,4.12,0.2903,0,0,0.0,0,0,133.69,0.0005,1.0383,302.77,1,SAFE
MILK_12795,good_cold,2026-06-01T13:00:00,13,0,0,286,late,5.59,4.38,0.54,7.89,1.27,5.59,5.43,5.14,0.5951,34,0,0.0,0,0,1256.92,0.3703,1.0564,33.88,0,UNSAFE
MILK_12796,ideal_cold,2026-03-31T17:00:00,17,1,0,163,mid,3.56,3.94,2.76,4.82,0.39,3.56,3.53,3.87,0.4841,0,0,0.0,0,0,646.18,-0.2143,1.0004,172.93,1,SAFE
MILK_12797,good_cold,2026-05-24T20:00:00,20,6,1,366,late,4.85,4.43,0.65,7.7,1.17,4.85,3.71,4.42,1.1106,35,0,0.0,0,0,1624.75,-0.4999,1.0597,0.0,1,SAFE
MILK_12798,variable_chain,2026-06-22T06:00:00,6,0,0,50,fresh,3.92,5.75,2.01,10.46,2.16,3.92,4.85,6.39,2.8333,24,10,20.0,8,2,293.18,-0.8011,1.2716,272.42,1,SAFE
MILK_12799,chronic_mild_abuse,2026-06-12T05:00:00,5,4,0,38,fresh,6.62,7.15,5.66,9.2,0.9,6.62,7.13,7.08,0.6262,38,9,23.68,6,3,278.75,-0.1455,1.4574,280.62,1,SAFE
MILK_12800,ideal_cold,2026-03-02T04:00:00,4,0,0,170,mid,4.02,3.97,2.79,4.91,0.41,4.02,4.06,3.96,0.2193,0,0,0.0,0,0,678.67,0.0144,1.0035,165.41,1,SAFE
MILK_12801,moderate_abuse,2026-03-12T22:00:00,22,3,0,360,late,8.17,10.03,5.6,14.38,1.47,8.17,8.4,9.38,1.1528,359,327,90.83,30,44,3621.06,-0.6474,1.9704,0.0,0,UNSAFE
MILK_12802,good_cold,2026-06-01T04:00:00,4,0,0,209,mid,6.02,4.42,1.02,7.6,1.17,6.02,4.07,3.95,1.0665,21,0,0.0,0,0,927.89,0.2313,1.0607,114.32,1,SAFE
MILK_12803,severe_abuse,2026-03-03T10:00:00,10,1,0,319,late,17.89,13.93,6.39,21.09,2.59,17.89,14.94,14.59,3.8955,320,314,98.43,7,108,4457.99,-0.6657,3.111,0.0,0,UNSAFE
MILK_12804,good_cold,2026-02-12T20:00:00,20,3,0,200,mid,5.35,4.47,1.8,7.7,1.01,5.35,5.18,4.83,0.6945,14,0,0.0,0,0,897.76,0.1366,1.0644,123.12,1,SAFE
MILK_12805,good_cold,2026-01-29T00:00:00,0,3,0,75,fresh,3.93,4.41,2.25,6.64,1.07,3.93,4.29,4.32,0.3961,6,0,0.0,0,0,335.08,0.0422,1.0672,255.96,1,SAFE
MILK_12806,good_cold,2026-01-24T00:00:00,0,5,1,345,late,4.54,4.52,0.97,8.24,1.26,4.54,5.35,4.66,1.4957,43,1,0.29,1,1,1565.59,0.5623,1.0727,0.0,1,SAFE
MILK_12807,good_cold,2026-01-29T01:00:00,1,3,0,161,mid,5.97,4.46,1.08,7.74,1.2,5.97,4.49,4.49,1.3314,18,0,0.0,0,0,722.61,-0.0062,1.0677,164.1,1,SAFE
MILK_12808,long_excursion,2026-03-04T00:00:00,0,2,0,144,mid,3.58,5.93,2.64,24.27,4.93,3.58,3.6,3.91,0.4231,19,19,13.19,1,19,859.27,-0.137,1.5479,113.1,1,SAFE
MILK_12809,good_cold,2026-01-07T12:00:00,12,2,0,72,fresh,6.06,4.85,2.66,7.89,1.25,6.06,5.51,4.92,1.4579,16,0,0.0,0,0,353.99,0.2296,1.1237,255.09,1,SAFE
MILK_12810,long_excursion,2026-03-15T12:00:00,12,6,1,51,mid,4.36,7.64,3.15,23.43,6.26,4.36,4.01,3.88,0.2607,14,14,27.45,1,14,397.41,0.164,2.0369,232.12,1,SAFE
MILK_12811,variable_chain,2026-06-15T12:00:00,12,0,0,312,late,2.26,5.66,0.5,14.32,2.35,2.26,5.2,4.8,1.9669,139,50,16.03,43,3,1771.76,-0.6693,1.245,0.0,1,SAFE
MILK_12812,moderate_abuse,2026-04-08T20:00:00,20,2,0,166,late,10.56,9.92,6.03,14.44,1.59,10.56,8.49,9.73,2.2907,167,146,87.95,19,18,1656.37,-1.0627,1.9569,11.16,0,UNSAFE
MILK_12813,moderate_abuse,2026-03-31T14:00:00,14,1,0,246,late,7.74,10.0,6.05,14.15,1.48,7.74,9.06,10.23,2.0023,247,224,91.06,21,25,2469.16,-1.2066,1.9662,0.0,0,UNSAFE
MILK_12814,short_excursion,2026-02-28T20:00:00,20,5,1,114,mid,4.75,4.76,2.82,17.89,2.89,4.75,4.26,4.15,0.3961,7,7,6.14,1,7,547.41,0.1219,1.182,201.25,1,SAFE
MILK_12815,good_cold,2026-05-16T14:00:00,14,5,1,323,late,5.42,4.56,1.37,8.09,1.23,5.42,4.77,4.65,1.0762,40,1,0.31,1,1,1478.41,-0.1177,1.0769,0.0,0,UNSAFE
MILK_12816,severe_abuse,2026-06-27T11:00:00,11,5,1,72,mid,13.63,13.71,8.69,18.77,2.09,13.63,14.13,13.89,1.417,73,73,101.39,1,73,1000.74,0.2135,3.0259,118.13,0,UNSAFE
MILK_12817,long_excursion,2026-03-05T13:00:00,13,3,0,126,mid,4.18,5.44,2.82,26.19,4.48,4.18,4.14,4.11,0.2621,13,13,10.32,1,13,691.1,-0.074,1.4386,154.74,1,SAFE
MILK_12818,variable_chain,2026-05-09T00:00:00,0,5,1,307,late,5.32,5.43,0.5,11.65,2.42,5.32,4.79,6.42,2.294,128,43,14.01,39,2,1672.86,-0.8176,1.2164,0.0,0,UNSAFE
MILK_12819,short_excursion,2026-05-05T11:00:00,11,1,0,328,late,3.01,4.2,2.56,19.69,1.72,3.01,3.44,3.42,0.3373,6,6,1.83,1,6,1380.49,-0.0992,1.0544,0.0,1,SAFE
MILK_12820,short_excursion,2026-01-09T10:00:00,10,4,0,57,fresh,4.94,5.54,3.04,18.41,3.87,4.94,4.73,4.24,0.7076,8,8,14.04,1,8,321.29,0.286,1.3601,258.47,1,SAFE
MILK_12821,short_excursion,2026-04-02T05:00:00,5,3,0,334,late,5.13,4.17,2.84,16.72,1.36,5.13,4.19,4.23,0.5881,5,5,1.5,1,5,1398.29,0.0264,1.0391,0.0,0,UNSAFE
MILK_12822,severe_abuse,2026-06-16T20:00:00,20,1,0,317,late,16.1,13.92,5.28,19.98,2.43,16.1,15.28,15.04,1.1112,316,314,99.05,5,195,4426.5,0.2222,3.09,0.0,0,UNSAFE
MILK_12823,good_cold,2026-05-28T02:00:00,2,3,0,196,mid,5.12,4.54,1.56,7.54,1.17,5.12,4.59,4.45,0.9141,17,0,0.0,0,0,894.43,-0.0609,1.0754,125.23,1,SAFE
MILK_12824,moderate_abuse,2026-05-30T22:00:00,22,5,1,192,late,11.79,10.21,5.49,15.25,1.54,11.79,11.62,11.06,1.2265,192,183,95.31,11,68,1970.85,0.6744,2.018,0.0,0,UNSAFE
MILK_12825,moderate_abuse,2026-06-19T07:00:00,7,4,0,221,late,9.94,9.74,6.48,13.2,1.43,9.94,9.8,9.85,0.4106,222,195,88.24,22,29,2162.78,0.052,1.9112,0.0,0,UNSAFE
MILK_12826,good_cold,2026-06-01T17:00:00,17,0,0,385,late,4.52,4.54,1.65,8.03,1.15,4.52,4.63,4.82,0.9729,37,1,0.26,1,1,1752.23,0.0112,1.0724,0.0,1,SAFE
MILK_12827,long_excursion,2026-02-04T20:00:00,20,2,0,269,late,3.43,4.94,2.83,22.74,3.75,3.43,3.83,4.21,0.4539,17,17,6.32,1,17,1334.73,-0.3292,1.2867,0.0,1,SAFE
MILK_12828,severe_abuse,2026-02-04T16:00:00,16,2,0,37,mid,14.1,13.88,4.14,19.28,2.67,14.1,14.05,14.59,1.2626,37,37,100.0,2,31,527.34,-0.4291,3.1622,219.0,0,UNSAFE
MILK_12829,severe_abuse,2026-06-04T23:00:00,23,3,0,197,late,9.26,13.74,6.18,20.44,2.58,9.26,13.45,14.25,3.0977,198,197,100.0,2,100,2720.21,-0.5338,3.0494,0.0,0,UNSAFE
MILK_12830,ideal_cold,2026-05-12T11:00:00,11,1,0,88,fresh,3.87,4.04,3.11,4.86,0.33,3.87,4.1,4.17,0.3926,0,0,0.0,0,0,359.56,-0.1891,1.0165,246.55,1,SAFE
