milk_id,timestamp,storage_hours,current_temperature_c,avg_temperature_c,min_temperature_c,max_temperature_c,temperature_std_c,time_above_6c_hours,time_above_8c_hours,num_temperature_excursions,longest_excursion_hours,cumulative_temperature_exposure,temperature_trend,remaining_shelf_life_hours,safety_status
MILK_23181,2026-08-01T14:00:00,1,7.65,7.59,5.44,8.16,0.6,1,1,3,1,7.59,0.1334,105.03,UNSAFE
MILK_23182,2026-08-23T07:00:00,155,2.86,2.88,2.58,3.68,1.62,0,0,0,0,447.14,0.5019,7.86,SAFE
MILK_23183,2026-08-16T05:00:00,31,0.64,1.04,0.9,1.14,0.92,0,0,0,0,32.09,0.5215,128.4,SAFE
MILK_23184,2026-08-25T08:00:00,6,1.32,1.13,0.72,1.98,2.02,0,0,0,0,6.77,0.3519,86.51,SAFE
MILK_23185,2026-08-20T19:00:00,146,4.99,4.32,2.79,5.7,1.1,0,0,0,0,630.75,0.1273,3.18,CAUTION
MILK_23186,2026-08-18T12:00:00,146,22.15,22.41,19.23,22.39,0.5,3,2,4,2,3272.2,1.1598,0.0,UNSAFE
MILK_23187,2026-08-13T05:00:00,16,11.72,4.74,1.97,13.99,1.6,3,2,2,2,75.8,-0.8113,107.84,UNSAFE
MILK_23188,2026-08-28T21:00:00,90,2.34,2.84,2.48,3.35,1.71,0,0,0,0,255.62,-0.7422,43.42,SAFE
MILK_23189,2026-08-12T03:00:00,140,22.66,18.26,13.97,24.62,1.69,41,17,3,1,2555.92,-0.569,0.0,UNSAFE
MILK_23190,2026-08-24T16:00:00,134,5.2,4.81,3.06,6.17,0.87,25,0,3,23,644.98,-0.6169,12.62,CAUTION
MILK_23191,2026-08-08T06:00:00,68,22.08,23.42,20.78,22.71,1.65,63,56,2,35,1592.46,-1.3952,0.0,UNSAFE
MILK_23192,2026-08-24T09:00:00,150,5.52,5.71,4.7,6.02,2.46,14,0,2,12,855.93,-0.9253,0.0,UNSAFE
MILK_23193,2026-08-25T05:00:00,88,3.04,3.49,3.21,4.91,1.08,0,0,0,0,307.45,-0.9594,9.32,SAFE
MILK_23194,2026-08-17T10:00:00,151,2.85,3.31,2.63,3.5,1.68,0,0,0,0,500.18,-1.2496,0.0,UNSAFE
MILK_23195,2026-08-30T08:00:00,93,3.22,3.2,2.53,4.18,1.13,0,0,0,0,297.42,-1.1772,72.02,SAFE
MILK_23196,2026-08-30T23:00:00,37,1.59,1.73,1.07,2.08,1.98,0,0,0,0,63.91,-1.4468,113.78,SAFE
MILK_23197,2026-08-28T03:00:00,85,2.3,1.95,1.21,2.13,1.42,0,0,0,0,165.37,0.8784,35.3,SAFE
MILK_23198,2026-08-22T02:00:00,154,5.53,5.21,3.55,5.62,1.46,0,0,0,0,802.89,-0.1377,0.0,UNSAFE
MILK_23199,2026-08-07T14:00:00,69,4.69,4.41,3.09,5.23,0.65,0,0,0,0,304.38,-0.1043,91.62,CAUTION
MILK_23200,2026-08-12T04:00:00,124,3.07,2.85,2.29,3.55,0.87,0,0,0,0,352.86,0.6301,0.0,UNSAFE
MILK_23201,2026-08-28T08:00:00,105,7.38,7.07,4.65,7.62,1.66,35,0,2,8,742.01,-1.3934,0.0,UNSAFE
MILK_23202,2026-08-29T22:00:00,49,1.89,2.0,1.18,2.72,1.84,0,0,0,0,97.96,-0.0019,37.14,SAFE
MILK_23203,2026-08-24T23:00:00,76,1.31,0.86,0.12,1.53,0.91,0,0,0,0,65.41,0.5668,50.44,SAFE
MILK_23204,2026-08-05T07:00:00,7,1.1,0.9,0.64,1.77,0.32,0,0,0,0,6.27,-0.2499,160.81,SAFE
MILK_23205,2026-08-13T22:00:00,98,2.68,2.21,1.84,3.5,1.7,0,0,0,0,216.48,-0.6404,0.0,UNSAFE
MILK_23206,2026-08-25T01:00:00,79,4.2,4.4,3.54,4.32,1.56,0,0,0,0,347.59,-1.037,21.46,CAUTION
MILK_23207,2026-08-18T10:00:00,146,10.06,7.22,5.57,11.84,1.14,6,2,4,2,1053.46,0.6038,0.0,UNSAFE
MILK_23208,2026-08-07T05:00:00,45,5.82,6.27,5.52,5.86,2.45,0,0,0,0,282.19,1.4027,39.35,CAUTION
MILK_23209,2026-08-13T19:00:00,74,3.07,2.69,2.17,3.79,1.06,0,0,0,0,198.78,0.7168,12.58,SAFE
MILK_23210,2026-08-24T04:00:00,109,3.26,3.54,3.16,4.57,2.29,0,0,0,0,386.25,-1.4223,7.67,SAFE
MILK_23211,2026-08-25T03:00:00,85,9.44,4.64,3.44,10.99,0.42,55,15,4,7,394.18,0.9195,24.39,UNSAFE
MILK_23212,2026-08-26T19:00:00,14,5.24,5.05,3.3,5.67,0.58,0,0,0,0,70.73,0.5996,61.3,CAUTION
MILK_23213,2026-08-06T21:00:00,7,1.01,0.8,0.04,1.96,0.34,0,0,0,0,5.58,0.0814,120.71,SAFE
MILK_23214,2026-08-25T06:00:00,82,11.05,5.01,3.09,12.16,0.22,36,14,3,26,410.67,-0.3823,38.6,UNSAFE
MILK_23215,2026-08-28T07:00:00,56,2.98,2.74,2.64,2.99,0.21,0,0,0,0,153.3,0.4484,111.43,SAFE
MILK_23216,2026-08-27T16:00:00,9,5.67,5.82,4.34,6.35,2.22,7,0,2,2,52.41,-0.0148,88.01,CAUTION
MILK_23217,2026-08-28T14:00:00,137,1.66,1.38,1.26,2.2,2.21,0,0,0,0,189.31,0.8012,17.19,SAFE
MILK_23218,2026-08-11T08:00:00,108,1.62,1.9,1.78,2.17,1.66,0,0,0,0,205.58,-0.237,10.09,SAFE
MILK_23219,2026-08-13T06:00:00,31,3.03,3.13,2.56,4.52,1.77,0,0,0,0,97.09,-0.5446,121.46,SAFE
MILK_23220,2026-08-25T16:00:00,85,8.29,4.29,1.3,8.98,0.36,66,14,3,19,364.57,-0.7594,70.48,UNSAFE
MILK_23221,2026-08-02T09:00:00,152,4.56,3.76,3.01,4.78,1.21,0,0,0,0,572.13,-0.5287,0.0,UNSAFE
MILK_23222,2026-08-08T05:00:00,29,1.16,1.51,1.08,2.67,0.66,0,0,0,0,43.74,-0.6552,136.01,SAFE
MILK_23223,2026-08-27T15:00:00,104,2.77,2.55,2.35,2.95,0.11,0,0,0,0,265.41,0.4023,9.15,SAFE
MILK_23224,2026-08-14T17:00:00,122,3.65,3.33,2.83,4.74,2.05,0,0,0,0,406.61,0.2708,30.89,SAFE
MILK_23225,2026-08-13T22:00:00,164,0.62,0.66,-0.02,1.97,1.34,0,0,0,0,108.38,1.3643,0.0,UNSAFE
MILK_23226,2026-08-28T23:00:00,76,3.23,2.8,2.03,3.6,0.91,0,0,0,0,213.01,-0.1915,44.42,SAFE
MILK_23227,2026-08-28T19:00:00,126,2.23,2.07,1.74,3.22,0.63,0,0,0,0,260.44,1.4284,0.0,UNSAFE
MILK_23228,2026-08-08T03:00:00,149,4.9,4.8,3.16,5.58,0.63,0,0,0,0,715.8,0.8808,0.0,UNSAFE
MILK_23229,2026-08-14T14:00:00,160,2.62,2.26,2.11,3.23,2.02,0,0,0,0,361.47,-0.3955,0.0,UNSAFE
MILK_23230,2026-08-19T17:00:00,13,1.35,1.64,1.31,2.82,1.6,0,0,0,0,21.26,0.7513,122.89,SAFE
MILK_23231,2026-08-27T08:00:00,143,3.18,3.26,2.97,4.1,0.45,0,0,0,0,465.65,0.2415,0.0,UNSAFE
MILK_23232,2026-08-19T23:00:00,144,3.46,3.4,2.87,4.62,2.11,0,0,0,0,489.1,-1.3576,0.0,UNSAFE
MILK_23233,2026-08-16T15:00:00,64,1.39,1.77,1.37,1.9,0.38,0,0,0,0,113.37,-1.0572,51.43,SAFE
MILK_23234,2026-08-23T14:00:00,119,4.15,3.62,2.82,5.15,0.33,0,0,0,0,430.38,0.0286,11.34,CAUTION
MILK_23235,2026-08-29T05:00:00,29,3.08,3.4,2.89,4.72,1.69,0,0,0,0,98.6,0.9178,66.32,SAFE
MILK_23236,2026-08-14T04:00:00,36,1.7,1.3,1.11,1.89,1.84,0,0,0,0,46.9,0.0169,114.55,SAFE
MILK_23237,2026-08-10T03:00:00,128,2.34,2.3,2.14,3.57,1.01,0,0,0,0,294.25,0.8082,0.0,UNSAFE
MILK_23238,2026-08-12T00:00:00,75,11.01,6.16,3.21,11.96,1.94,46,37,2,27,461.89,-1.012,53.4,UNSAFE
MILK_23239,2026-08-22T11:00:00,2,7.14,5.54,2.98,7.45,1.47,1,0,4,1,11.08,0.6397,89.42,UNSAFE
MILK_23240,2026-08-12T16:00:00,135,5.72,5.26,3.43,6.41,1.43,17,0,1,6,710.26,-0.3374,27.47,CAUTION
MILK_23241,2026-08-23T09:00:00,46,0.86,0.47,0.03,1.92,2.43,0,0,0,0,21.43,0.1212,78.81,SAFE
MILK_23242,2026-08-13T06:00:00,87,0.9,0.51,-0.03,1.01,1.71,0,0,0,0,44.49,1.1047,55.81,SAFE
MILK_23243,2026-08-25T18:00:00,52,5.47,5.09,3.31,6.24,1.64,24,0,2,20,264.9,0.2593,68.59,CAUTION
MILK_23244,2026-08-20T10:00:00,66,3.62,3.6,2.79,4.81,0.75,0,0,0,0,237.91,-0.4352,92.74,SAFE
MILK_23245,2026-08-22T05:00:00,63,22.57,21.85,17.88,23.06,0.52,57,54,1,27,1376.29,-0.925,0.0,UNSAFE
MILK_23246,2026-08-21T14:00:00,45,11.08,6.76,5.44,12.16,0.38,17,15,1,4,304.36,0.8741,79.03,UNSAFE
MILK_23247,2026-08-23T01:00:00,153,3.4,3.7,2.9,3.96,1.68,0,0,0,0,565.34,0.8773,5.18,SAFE
MILK_23248,2026-08-25T11:00:00,155,23.33,21.22,16.86,24.42,0.16,44,15,4,6,3288.72,1.0953,0.0,UNSAFE
MILK_23249,2026-08-26T18:00:00,20,3.48,3.18,2.86,4.48,0.92,0,0,0,0,63.59,0.9918,128.87,SAFE
MILK_23250,2026-08-09T04:00:00,95,2.13,2.24,1.83,3.04,0.6,0,0,0,0,213.23,-0.0742,40.67,SAFE
MILK_23251,2026-08-25T08:00:00,28,11.87,6.74,4.95,12.89,0.77,19,8,3,16,188.76,-0.5499,73.36,UNSAFE
MILK_23252,2026-08-22T17:00:00,144,3.55,3.13,2.68,4.28,1.61,0,0,0,0,450.49,1.4508,0.0,UNSAFE
MILK_23253,2026-08-05T09:00:00,122,0.61,0.49,0.04,0.73,0.29,0,0,0,0,59.63,-0.3254,20.02,SAFE
MILK_23254,2026-08-17T21:00:00,21,2.92,2.47,1.52,3.58,1.03,0,0,0,0,51.81,-0.4357,54.32,SAFE
MILK_23255,2026-08-01T12:00:00,105,24.41,23.33,18.93,25.46,2.28,20,18,3,1,2449.22,1.4446,0.0,UNSAFE
MILK_23256,2026-08-22T18:00:00,127,9.19,5.06,3.77,10.68,0.63,12,3,1,7,642.8,-1.2475,21.89,UNSAFE
MILK_23257,2026-08-19T09:00:00,129,10.3,4.02,2.33,13.05,1.79,69,40,2,50,517.95,-0.1571,5.99,UNSAFE
MILK_23258,2026-08-16T00:00:00,151,1.0,0.6,0.26,1.69,1.55,0,0,0,0,91.24,-1.3699,0.0,UNSAFE
MILK_23259,2026-08-12T22:00:00,94,0.61,0.5,-0.31,0.85,1.05,0,0,0,0,47.04,-1.4932,67.06,SAFE
MILK_23260,2026-08-30T15:00:00,126,3.49,3.49,3.15,4.03,1.66,0,0,0,0,439.45,-0.0028,25.09,SAFE
MILK_23261,2026-08-18T13:00:00,115,3.46,3.15,2.47,4.28,0.97,0,0,0,0,362.42,-0.3756,2.95,SAFE
MILK_23262,2026-08-03T07:00:00,141,1.14,1.54,1.32,2.59,1.01,0,0,0,0,216.6,-0.595,0.0,UNSAFE
MILK_23263,2026-08-18T21:00:00,46,1.95,2.01,1.7,2.63,2.37,0,0,0,0,92.65,0.6571,81.98,SAFE
MILK_23264,2026-08-05T07:00:00,67,0.86,0.53,0.39,1.68,1.87,0,0,0,0,35.82,1.0126,89.02,SAFE
MILK_23265,2026-08-01T22:00:00,34,22.99,19.3,15.92,23.26,1.76,33,23,3,14,656.07,-0.874,0.0,UNSAFE
MILK_23266,2026-08-10T11:00:00,161,3.01,3.03,2.89,3.94,1.89,0,0,0,0,487.12,-0.7404,0.0,UNSAFE
MILK_23267,2026-08-30T12:00:00,8,0.93,1.04,0.66,1.34,2.23,0,0,0,0,8.32,0.6342,116.09,SAFE
MILK_23268,2026-08-13T13:00:00,50,1.09,1.45,0.89,2.36,0.25,0,0,0,0,72.51,1.3747,109.22,SAFE
MILK_23269,2026-08-04T00:00:00,12,1.5,1.21,0.63,1.85,1.18,0,0,0,0,14.53,-0.9454,131.83,SAFE
MILK_23270,2026-08-08T09:00:00,106,9.98,6.45,5.3,12.36,0.54,9,5,3,2,683.9,0.0011,3.44,UNSAFE
MILK_23271,2026-08-17T05:00:00,121,0.95,1.39,0.92,1.56,1.55,0,0,0,0,168.79,1.1316,0.0,UNSAFE
MILK_23272,2026-08-04T11:00:00,55,3.24,3.43,3.05,3.87,0.62,0,0,0,0,188.55,0.585,110.02,SAFE
MILK_23273,2026-08-03T13:00:00,59,3.12,3.12,2.93,3.43,0.13,0,0,0,0,184.18,1.4092,85.52,SAFE
MILK_23274,2026-08-13T00:00:00,102,5.65,5.06,3.8,6.5,0.58,19,0,1,13,516.16,-0.2386,57.27,CAUTION
MILK_23275,2026-08-14T12:00:00,124,2.94,2.54,1.94,3.05,0.42,0,0,0,0,314.7,1.0105,0.0,UNSAFE
MILK_23276,2026-08-22T20:00:00,157,6.23,6.35,5.17,7.07,1.85,12,0,4,6,996.84,0.2648,0.0,UNSAFE
MILK_23277,2026-08-20T14:00:00,19,4.19,3.37,2.52,4.81,1.01,0,0,0,0,64.05,0.636,56.56,CAUTION
MILK_23278,2026-08-13T14:00:00,113,4.79,4.37,2.7,5.46,1.07,0,0,0,0,494.08,-0.5565,0.0,UNSAFE
MILK_23279,2026-08-16T06:00:00,92,4.13,4.23,3.24,5.11,2.16,0,0,0,0,388.99,-0.0112,28.29,CAUTION
MILK_23280,2026-08-01T10:00:00,24,1.63,1.61,1.14,2.22,0.84,0,0,0,0,38.59,-1.0264,68.59,SAFE
MILK_23281,2026-08-24T00:00:00,149,22.67,22.26,17.87,23.73,2.18,64,25,3,25,3317.26,-0.613,0.0,UNSAFE
MILK_23282,2026-08-15T16:00:00,166,1.12,0.87,0.77,1.34,1.89,0,0,0,0,144.68,0.9805,0.0,UNSAFE
MILK_23283,2026-08-04T00:00:00,62,1.89,2.31,2.05,2.96,2.32,0,0,0,0,143.25,0.0309,101.83,SAFE
MILK_23284,2026-08-09T10:00:00,102,1.39,1.31,0.49,1.6,1.89,0,0,0,0,133.34,-0.1018,28.23,SAFE
MILK_23285,2026-08-04T21:00:00,44,0.95,1.44,1.0,1.82,0.59,0,0,0,0,63.43,1.0013,92.31,SAFE
MILK_23286,2026-08-17T21:00:00,158,4.84,4.75,3.01,5.31,0.28,0,0,0,0,750.46,1.3121,0.0,UNSAFE
MILK_23287,2026-08-27T16:00:00,76,4.44,4.72,3.76,4.58,2.35,0,0,0,0,358.61,0.9517,74.83,CAUTION
MILK_23288,2026-08-22T07:00:00,155,0.63,0.25,-0.05,1.49,2.42,0,0,0,0,39.21,0.9769,0.0,UNSAFE
MILK_23289,2026-08-03T12:00:00,143,0.76,0.56,-0.28,0.84,0.6,0,0,0,0,80.64,1.1968,0.0,UNSAFE
MILK_23290,2026-08-11T05:00:00,58,24.28,18.94,14.83,25.82,2.01,46,29,4,31,1098.61,-0.9271,0.0,UNSAFE
MILK_23291,2026-08-30T06:00:00,136,8.5,4.2,1.86,10.46,0.66,67,36,1,21,570.65,0.623,0.0,UNSAFE
MILK_23292,2026-08-13T06:00:00,81,7.73,4.08,1.8,8.61,0.5,34,7,1,3,330.65,-0.5352,64.95,UNSAFE
MILK_23293,2026-08-14T00:00:00,125,1.68,1.23,0.73,1.67,1.99,0,0,0,0,153.32,-1.3323,0.0,UNSAFE
MILK_23294,2026-08-17T22:00:00,85,1.65,1.35,0.53,1.5,2.15,0,0,0,0,115.16,0.6959,73.59,SAFE
MILK_23295,2026-08-09T13:00:00,135,5.76,5.42,4.84,6.65,2.07,69,0,4,64,732.17,0.2092,0.0,UNSAFE
MILK_23296,2026-08-03T06:00:00,18,0.58,0.15,-0.65,1.05,0.19,0,0,0,0,2.65,-0.4511,111.78,SAFE
MILK_23297,2026-08-10T18:00:00,58,11.16,7.49,6.47,13.43,1.12,29,12,4,23,434.14,-0.6272,16.01,UNSAFE
MILK_23298,2026-08-20T09:00:00,64,22.24,18.78,14.75,22.79,0.74,22,12,1,16,1202.07,0.9233,0.0,UNSAFE
MILK_23299,2026-08-07T11:00:00,162,1.81,2.28,1.4,3.18,1.62,0,0,0,0,369.79,-0.466,0.0,UNSAFE
MILK_23300,2026-08-01T16:00:00,133,6.21,5.55,3.0,7.1,0.37,3,0,1,2,738.77,-0.2501,0.0,UNSAFE
MILK_23301,2026-08-15T20:00:00,115,22.69,20.24,17.63,23.55,0.22,58,49,4,34,2327.36,1.1193,0.0,UNSAFE
MILK_23302,2026-08-20T09:00:00,5,1.18,1.3,0.36,1.91,2.49,0,0,0,0,6.51,0.8794,149.93,SAFE
MILK_23303,2026-08-29T01:00:00,136,3.12,3.4,2.92,4.05,0.86,0,0,0,0,463.0,-0.1435,0.0,UNSAFE
MILK_23304,2026-08-13T21:00:00,124,7.95,5.78,3.99,8.33,2.26,45,44,2,29,716.77,-1.1965,0.0,UNSAFE
MILK_23305,2026-08-05T09:00:00,121,2.62,2.18,1.25,3.37,2.19,0,0,0,0,263.48,1.463,44.1,SAFE
MILK_23306,2026-08-09T22:00:00,37,2.94,2.91,1.96,3.33,1.47,0,0,0,0,107.78,-0.7987,107.52,SAFE
MILK_23307,2026-08-22T04:00:00,40,0.72,0.37,-0.56,1.47,0.99,0,0,0,0,14.6,0.3147,117.14,SAFE
MILK_23308,2026-08-02T13:00:00,17,1.25,1.34,0.63,1.66,1.36,0,0,0,0,22.86,0.5286,73.35,SAFE
MILK_23309,2026-08-23T00:00:00,74,1.89,2.28,1.84,3.47,1.9,0,0,0,0,168.71,0.4775,69.65,SAFE
MILK_23310,2026-08-26T09:00:00,86,1.82,2.22,1.35,3.6,1.5,0,0,0,0,190.6,1.4782,44.29,SAFE
MILK_23311,2026-08-04T20:00:00,58,4.31,3.85,2.57,5.27,0.65,0,0,0,0,223.17,0.6878,67.44,CAUTION
MILK_23312,2026-08-06T03:00:00,68,3.47,3.66,3.49,4.67,0.82,0,0,0,0,249.02,-1.3237,30.27,SAFE
MILK_23313,2026-08-11T03:00:00,14,10.58,4.93,3.35,13.22,1.16,10,4,2,9,68.99,0.2047,111.47,UNSAFE
MILK_23314,2026-08-13T10:00:00,83,5.96,6.38,4.94,6.54,2.04,40,0,3,28,529.16,0.3376,28.92,CAUTION
MILK_23315,2026-08-13T21:00:00,26,2.98,2.66,2.1,2.93,1.23,0,0,0,0,69.06,-0.5921,50.54,SAFE
MILK_23316,2026-08-07T22:00:00,52,4.43,4.17,2.48,5.14,2.23,0,0,0,0,216.84,1.3892,59.07,CAUTION
MILK_23317,2026-08-26T06:00:00,161,0.54,0.78,-0.21,1.2,0.83,0,0,0,0,125.9,-1.0316,0.0,UNSAFE
MILK_23318,2026-08-09T13:00:00,90,23.81,19.53,17.37,23.82,2.25,34,9,4,17,1758.07,0.6148,0.0,UNSAFE
MILK_23319,2026-08-01T10:00:00,152,3.21,3.56,3.2,4.33,2.12,0,0,0,0,541.41,-0.5604,0.0,UNSAFE
MILK_23320,2026-08-03T02:00:00,52,3.38,3.27,3.0,4.72,2.37,0,0,0,0,169.83,-0.3882,98.16,SAFE
MILK_23321,2026-08-24T11:00:00,90,2.74,3.0,2.46,4.4,1.56,0,0,0,0,269.62,-0.7345,0.0,UNSAFE
MILK_23322,2026-08-11T13:00:00,39,2.17,2.39,2.0,3.43,2.11,0,0,0,0,93.31,-1.0483,53.81,SAFE
MILK_23323,2026-08-28T10:00:00,1,3.11,2.81,2.48,3.05,1.2,0,0,0,0,2.81,0.7143,112.67,SAFE
MILK_23324,2026-08-01T00:00:00,159,4.51,4.68,3.17,4.91,1.45,0,0,0,0,743.61,0.8195,0.0,UNSAFE
MILK_23325,2026-08-15T10:00:00,37,2.52,2.75,1.97,4.25,0.26,0,0,0,0,101.77,-0.481,128.16,SAFE
MILK_23326,2026-08-18T16:00:00,113,2.58,2.44,2.07,3.69,0.33,0,0,0,0,275.6,0.9137,28.26,SAFE
MILK_23327,2026-08-28T06:00:00,21,0.6,0.64,0.49,1.39,0.97,0,0,0,0,13.46,-0.4651,88.63,SAFE
MILK_23328,2026-08-08T04:00:00,74,2.96,2.63,1.95,3.33,1.41,0,0,0,0,194.41,0.1296,68.53,SAFE
MILK_23329,2026-08-08T06:00:00,138,3.34,3.18,2.84,3.48,0.46,0,0,0,0,439.04,1.0367,0.0,UNSAFE
MILK_23330,2026-08-28T21:00:00,114,2.58,2.45,1.86,2.67,1.65,0,0,0,0,279.38,-0.9784,11.86,SAFE
MILK_23331,2026-08-14T01:00:00,97,2.17,1.87,1.36,3.12,0.92,0,0,0,0,181.44,-1.2784,16.36,SAFE
MILK_23332,2026-08-11T22:00:00,75,2.87,3.26,2.83,4.27,0.49,0,0,0,0,244.26,-0.1835,37.72,SAFE
MILK_23333,2026-08-23T07:00:00,152,4.87,5.23,3.94,4.98,1.17,0,0,0,0,795.05,1.1105,0.0,UNSAFE
MILK_23334,2026-08-03T20:00:00,63,0.97,0.5,-0.31,0.7,0.74,0,0,0,0,31.24,-1.1154,50.02,SAFE
MILK_23335,2026-08-26T11:00:00,141,2.93,2.48,1.48,3.17,1.63,0,0,0,0,349.57,0.1559,0.0,UNSAFE
MILK_23336,2026-08-19T09:00:00,121,8.6,4.23,3.13,11.0,2.42,2,1,3,1,511.54,0.8097,31.93,UNSAFE
MILK_23337,2026-08-08T08:00:00,151,5.05,4.83,3.32,5.85,0.38,0,0,0,0,729.6,1.4775,0.0,UNSAFE
MILK_23338,2026-08-06T13:00:00,49,8.58,4.15,2.79,9.68,1.77,36,24,1,2,203.41,0.4789,37.84,UNSAFE
MILK_23339,2026-08-13T12:00:00,10,24.04,22.55,17.66,25.77,2.21,1,1,2,1,225.54,0.5712,0.0,UNSAFE
MILK_23340,2026-08-23T07:00:00,20,4.93,4.71,3.06,5.76,1.16,0,0,0,0,94.22,0.9659,135.3,CAUTION
MILK_23341,2026-08-02T06:00:00,99,2.12,1.69,1.33,2.4,0.64,0,0,0,0,167.3,-1.2701,0.0,UNSAFE
MILK_23342,2026-08-05T17:00:00,165,8.31,4.37,2.95,9.85,0.8,24,14,2,19,720.88,0.4658,0.0,UNSAFE
MILK_23343,2026-08-21T15:00:00,44,7.99,5.22,2.81,8.13,1.83,35,13,4,29,229.67,-0.9017,38.81,UNSAFE
MILK_23344,2026-08-07T23:00:00,45,3.35,3.68,3.12,5.12,1.87,0,0,0,0,165.78,-0.7751,91.05,SAFE
MILK_23345,2026-08-07T11:00:00,30,1.0,1.01,0.02,2.13,1.96,0,0,0,0,30.45,0.035,42.26,SAFE
MILK_23346,2026-08-01T03:00:00,164,3.39,3.58,3.12,4.89,1.87,0,0,0,0,586.75,-0.337,0.0,UNSAFE
MILK_23347,2026-08-05T18:00:00,65,9.55,5.96,3.37,12.21,0.48,23,15,4,20,387.36,0.2098,56.42,UNSAFE
MILK_23348,2026-08-20T00:00:00,26,3.43,3.12,2.84,3.57,1.73,0,0,0,0,81.19,-0.9949,87.78,SAFE
MILK_23349,2026-08-30T10:00:00,89,2.67,2.35,2.08,3.62,0.96,0,0,0,0,208.83,0.284,54.17,SAFE
MILK_23350,2026-08-02T04:00:00,132,1.1,1.41,0.84,2.7,0.76,0,0,0,0,185.96,-0.9775,0.0,UNSAFE
MILK_23351,2026-08-21T10:00:00,33,3.03,2.79,1.79,4.14,1.81,0,0,0,0,92.11,1.4981,109.1,SAFE
MILK_23352,2026-08-18T05:00:00,145,2.27,2.32,2.15,2.58,0.31,0,0,0,0,335.95,0.6885,0.0,UNSAFE
MILK_23353,2026-08-25T02:00:00,86,7.69,6.32,3.67,8.0,2.2,4,3,1,3,543.79,0.4949,40.83,UNSAFE
MILK_23354,2026-08-14T11:00:00,70,1.48,1.3,0.85,2.2,2.16,0,0,0,0,91.31,-0.445,37.55,SAFE
MILK_23355,2026-08-21T16:00:00,3,23.92,19.36,17.35,24.96,2.27,2,1,3,1,58.07,1.016,4.89,UNSAFE
MILK_23356,2026-08-04T08:00:00,83,1.63,1.77,1.67,2.73,1.44,0,0,0,0,146.84,-0.0538,32.44,SAFE
MILK_23357,2026-08-07T10:00:00,31,2.9,3.26,2.96,4.55,1.57,0,0,0,0,101.05,1.3782,53.46,SAFE
MILK_23358,2026-08-11T10:00:00,114,22.16,23.56,18.9,23.31,0.14,3,1,1,1,2685.47,-1.1908,0.0,UNSAFE
MILK_23359,2026-08-07T13:00:00,107,0.56,0.17,-0.02,0.35,0.42,0,0,0,0,18.54,-0.3751,0.0,UNSAFE
MILK_23360,2026-08-01T19:00:00,20,5.29,5.53,4.12,5.89,2.21,0,0,0,0,110.63,-0.3765,87.67,CAUTION
MILK_23361,2026-08-12T10:00:00,101,3.64,3.22,2.56,3.92,2.04,0,0,0,0,325.18,0.243,0.0,UNSAFE
MILK_23362,2026-08-24T03:00:00,24,23.22,18.63,15.65,25.04,1.57,5,4,4,2,447.22,0.7854,0.0,UNSAFE
MILK_23363,2026-08-01T06:00:00,102,1.48,1.8,1.05,1.96,1.07,0,0,0,0,183.44,0.8862,0.0,UNSAFE
MILK_23364,2026-08-11T16:00:00,80,4.92,5.11,4.56,5.18,2.01,0,0,0,0,408.61,0.6202,10.91,CAUTION
MILK_23365,2026-08-25T12:00:00,105,1.26,1.03,0.29,1.69,0.26,0,0,0,0,108.51,-0.514,0.0,UNSAFE
MILK_23366,2026-08-30T20:00:00,7,1.85,2.26,1.48,2.64,1.89,0,0,0,0,15.83,0.946,100.26,SAFE
MILK_23367,2026-08-02T01:00:00,144,1.77,1.86,1.12,2.07,2.11,0,0,0,0,267.98,-0.2378,0.0,UNSAFE
MILK_23368,2026-08-05T20:00:00,118,4.59,3.65,2.31,4.97,1.89,0,0,0,0,430.33,-0.4642,36.92,CAUTION
MILK_23369,2026-08-03T22:00:00,13,2.19,2.12,2.0,2.98,0.93,0,0,0,0,27.5,0.0304,84.9,SAFE
MILK_23370,2026-08-16T05:00:00,96,2.44,2.09,1.73,2.8,1.22,0,0,0,0,200.72,0.3708,12.31,SAFE
MILK_23371,2026-08-25T08:00:00,117,3.56,3.11,2.85,3.99,1.32,0,0,0,0,364.0,0.7134,0.0,UNSAFE
MILK_23372,2026-08-07T09:00:00,96,3.3,3.15,2.81,3.49,1.03,0,0,0,0,301.94,-0.0983,28.11,SAFE
MILK_23373,2026-08-29T21:00:00,34,5.54,5.61,4.21,6.29,1.95,8,0,4,6,190.79,-0.8899,50.63,CAUTION
MILK_23374,2026-08-18T04:00:00,60,23.36,20.19,17.03,24.95,0.65,9,4,1,6,1211.66,-1.1214,0.0,UNSAFE
MILK_23375,2026-08-10T12:00:00,17,2.35,2.27,1.42,3.31,1.28,0,0,0,0,38.54,0.7214,84.8,SAFE
MILK_23376,2026-08-12T02:00:00,50,1.7,1.66,1.09,1.81,1.12,0,0,0,0,82.99,1.421,34.27,SAFE
MILK_23377,2026-08-29T10:00:00,83,2.37,2.34,2.03,2.53,0.17,0,0,0,0,194.46,-1.1315,40.7,SAFE
MILK_23378,2026-08-07T19:00:00,160,0.75,0.57,0.41,1.45,1.74,0,0,0,0,90.91,0.8955,0.0,UNSAFE
MILK_23379,2026-08-18T01:00:00,16,1.78,1.88,0.94,2.57,0.4,0,0,0,0,30.15,1.1194,137.98,SAFE
